Wavelength	Blue_Dragon_Flow_basalt_00000.asd.sco	Blue_Dragon_Flow_basalt_00001.asd.sco	Cape_Brenton_Anorthosite_00000.asd.sco	Cape_Brenton_Anorthosite_00001.asd.sco	Cape_Brenton_Anorthosite_00002.asd.sco	Hematite_particulate_00000.asd.sco	Hvalfj054_00000.asd.sco	Hvalfj054_00001.asd.sco	Hvalfj054_00002.asd.sco	Kilauea_basalt_particulate_00000.asd.sco	Kilauea_basalt_rock_00000.asd.sco	Kilauea_basalt_rock_00001.asd.sco	Nontronite_00000.asd.sco	Olivine_San_Carlo_125-250_00000.asd.sco	Olivine_San_Carlos_250-1mm_00000.asd.sco	San_Carlos_B_rock00000.asd.sco	San_Carlos_B_rock00001.asd.sco	San_Carlos_B_rock00002.asd.sco	San_Carlos_B_rock00003.asd.sco
1072	0.078961044549942	0.130313709378242	0.466377973556519	0.329722762107849	0.402569442987442	0.197757422924042	0.100334793329239	0.175084620714188	0.336950689554214	0.104618318378925	7.31667578220367E-02	6.62817880511284E-02	0.370586305856705	0.132073104381561	5.83924800157547E-02	0.085352823138237	0.057763148099184	6.73242434859276E-02	 0.118926040828228 
1073	7.89404138922691E-02	0.130210712552071	0.466137051582336	0.329562604427338	0.402333974838257	0.197976812720299	0.100600868463516	0.175147354602814	0.336859554052353	0.104696586728096	7.32440575957298E-02	6.63172677159309E-02	0.371132522821426	0.132347956299782	5.84155693650246E-02	0.085385374724865	5.78847974538803E-02	6.73320516943932E-02	 0.118997640907764 
1074	7.88733065128326E-02	0.130107164382935	0.46590918302536	0.329384863376617	0.402094632387161	0.198195174336433	0.100872382521629	0.175188556313515	0.336705297231674	0.104759834706783	7.32881873846054E-02	6.63269758224487E-02	0.371632993221283	0.132589027285576	5.84278106689453E-02	8.54146406054497E-02	5.79705089330673E-02	6.73526301980019E-02	 0.119069389998913 
1075	7.88571238517761E-02	0.130002126097679	0.465684503316879	0.329242259263992	0.40189728140831	0.198425531387329	0.101128168404102	0.175182819366455	0.336577028036118	0.104808628559113	7.33129307627678E-02	6.63288459181786E-02	0.372123539447784	0.132811203598976	5.84689527750015E-02	8.54271501302719E-02	5.80512508749962E-02	6.73687607049942E-02	 0.119112275540829 
1076	7.88573697209358E-02	0.129879176616669	0.465414345264435	0.329120457172394	0.401654928922653	0.198674827814102	0.101386055350304	0.175173401832581	0.336491286754608	0.10486051440239	7.33644291758537E-02	6.63470178842545E-02	0.372599333524704	0.133022487163544	5.85420392453671E-02	8.54472294449806E-02	5.81505298614502E-02	6.73983246088028E-02	 0.119149915874004 
1077	7.88067653775215E-02	0.129779800772667	0.465168923139572	0.329016536474228	0.401405274868011	0.198938503861427	0.101664893329144	0.175164833664894	0.336371153593063	0.104897260665894	0.073392428457737	6.63466155529022E-02	0.373072266578674	0.133264943957329	5.86212761700153E-02	8.54490697383881E-02	5.82690015435219E-02	6.74499422311783E-02	 0.119207881391048 
1078	7.87980854511261E-02	0.129692763090134	0.464930236339569	0.32893243432045	0.401191800832748	0.199182659387589	0.101925812661648	0.175149142742157	0.336255520582199	0.104937240481377	7.34289810061455E-02	6.63399919867516E-02	0.373537003993988	0.133542433381081	5.87155222892761E-02	8.54366272687912E-02	5.83803839981556E-02	6.74974098801613E-02	 0.119286686182022 
1079	7.87936300039291E-02	0.129636213183403	0.464698314666748	0.328805595636368	0.400975912809372	0.199411362409592	0.102183610200882	0.175151124596596	0.336161196231842	0.105000302195549	7.34636709094048E-02	6.63712397217751E-02	0.374036490917206	0.133852988481522	0.058801356703043	0.085478276014328	5.84915839135647E-02	6.75302669405937E-02	 0.11937402933836 
1080	7.87828862667084E-02	0.129555374383926	0.464488685131073	0.328668236732483	0.400755822658539	0.19964574277401	0.102446362376213	0.175151631236076	0.336028605699539	0.105057694017887	7.34818875789642E-02	6.63833171129227E-02	0.374526649713516	0.134162455797195	5.88866882026196E-02	8.54995846748352E-02	5.86078763008118E-02	6.75651133060455E-02	 0.119441419839859 
1081	7.87767171859741E-02	0.129460722208023	0.464292913675308	0.328502595424652	0.40055450797081	0.199860945343971	0.102697677910328	0.17515504360199	0.335831820964813	0.105103306472301	7.34629333019257E-02	6.63619861006737E-02	0.374979555606842	0.134467765688896	5.89810572564602E-02	8.55120047926903E-02	5.87178096175194E-02	6.75778612494469E-02	 0.1195058375597 
1082	7.87720680236816E-02	0.129359796643257	0.464104115962982	0.3283671438694	0.400326102972031	0.200089976191521	0.102961808443069	0.175134524703026	0.335686594247818	0.105166874825954	7.34986215829849E-02	0.066381111741066	0.375469595193863	0.134800508618355	5.90764507651329E-02	8.55211019515991E-02	5.88301047682762E-02	6.76067620515823E-02	 0.119569376111031 
1083	7.87753164768219E-02	0.129255533218384	0.463948041200638	0.328223168849945	0.400090545415878	0.200325414538383	0.103234626352787	0.175103291869164	0.335565537214279	0.105251140892506	7.35468491911888E-02	0.066423773765564	0.376000463962555	0.135154619812965	5.91709241271019E-02	8.55362415313721E-02	5.89544698596001E-02	6.76405653357506E-02	 0.119626112282276 
1084	7.87551179528236E-02	0.129135236144066	0.463794022798538	0.328122556209564	0.399834007024765	0.2005854845047	0.103519335389137	0.175100743770599	0.335435211658478	0.105313755571842	7.36025646328926E-02	6.64548501372337E-02	0.376504778862	0.135507464408875	5.92555701732636E-02	8.55268761515617E-02	5.90685717761517E-02	6.77078142762184E-02	 0.119667775928974 
1085	7.87190124392509E-02	0.129047259688377	0.46362566947937	0.328064858913422	0.399619728326797	0.200867295265198	0.103793382644653	0.175088673830032	0.335320234298706	0.1053751334548	7.36864358186722E-02	6.64934888482094E-02	0.37700879573822	0.135890811681747	5.93443252146244E-02	8.55420902371407E-02	5.91653622686863E-02	6.77461475133896E-02	 0.119724474847317 
1086	7.86846727132797E-02	0.128985032439232	0.463464051485062	0.327948123216629	0.399421721696854	0.20112419128418	0.104079492390156	0.175066292285919	0.335220813751221	0.105433732271194	7.37737417221069E-02	6.65487349033356E-02	0.377532631158829	0.136296555399895	5.94465993344784E-02	8.55616629123688E-02	0.05929259583354	6.77774026989937E-02	 0.119780614972115 
1087	7.86600783467293E-02	0.128936186432838	0.46328067779541	0.327830106019974	0.399232655763626	0.201405674219131	0.10437136143446	0.175048813223839	0.335098594427109	0.105509877204895	0.073787085711956	6.65694251656532E-02	0.378051728010178	0.136660635471344	5.95607459545136E-02	8.55942815542221E-02	5.93975484371185E-02	6.78441748023033E-02	 0.119836196303368 
1088	7.86374285817146E-02	0.12889838218689	0.463110238313675	0.327705949544907	0.399076849222183	0.201680764555931	0.104643918573856	0.175017893314362	0.334937423467636	0.105595521628857	7.38043263554573E-02	6.65822923183441E-02	0.378580987453461	0.137028455734253	0.059665635228157	8.56295749545097E-02	5.95163702964783E-02	6.78717046976089E-02	 0.11991635710001 
1089	7.86383152008057E-02	0.128828540444374	0.462979555130005	0.327575206756592	0.398906916379929	0.201922118663788	0.104926228523254	0.174992203712463	0.334789216518402	0.10568630695343	7.38776028156281E-02	0.066608265042305	0.379116177558899	0.137402594089508	0.059797927737236	0.085640124976635	5.96668347716331E-02	6.79172202944756E-02	 0.119992658495903 
1090	7.86325559020042E-02	0.128758862614632	0.462803363800049	0.32747295498848	0.398712366819382	0.202162861824036	0.105196818709373	0.174996092915535	0.334640651941299	0.105742692947388	7.39014819264412E-02	6.66094049811363E-02	0.379616558551788	0.137749269604683	5.99196366965771E-02	8.56727883219719E-02	5.97786232829094E-02	6.79739564657211E-02	 0.120068430900574 
1091	7.86142721772194E-02	0.12869767844677	0.462633639574051	0.327383518218994	0.398525089025497	0.202426835894585	0.10543967038393	0.175007283687592	0.334508240222931	0.105786107480526	7.39333108067513E-02	6.66099190711975E-02	0.380145698785782	0.138132095336914	6.00283816456795E-02	8.56870412826538E-02	5.99046982824802E-02	6.80175125598907E-02	 0.120149493217468 
1092	0.078608326613903	0.128608137369156	0.462471604347229	0.327276915311813	0.398299604654312	0.202700972557068	0.105709359049797	0.175012961030006	0.33441224694252	0.105845041573048	7.39849880337715E-02	6.66132047772408E-02	0.380675226449966	0.138552725315094	6.01855702698231E-02	8.56795459985733E-02	6.00656569004059E-02	6.81159198284149E-02	 0.120177872478962 
1093	7.86013677716255E-02	0.128547385334969	0.462320446968079	0.327195376157761	0.398133397102356	0.202970057725906	0.10600920021534	0.175046935677528	0.334330767393112	0.105905495584011	7.39898830652237E-02	6.66113495826721E-02	0.38120174407959	0.138973534107208	6.03498630225658E-02	0.085690476000309	6.02028965950012E-02	6.81983083486557E-02	 0.120209820568562 
1094	7.85626545548439E-02	0.128493711352348	0.462221592664719	0.32713183760643	0.397978216409683	0.203251525759697	0.106289841234684	0.17507116496563	0.33419805765152	0.106003895401955	7.40123689174652E-02	6.66329860687256E-02	0.38174906373024	0.139409378170967	6.04982450604439E-02	8.56816247105598E-02	6.03244006633759E-02	6.82642534375191E-02	 0.120275802910328 
1095	7.85452052950859E-02	0.128436625003815	0.462154656648636	0.327056109905243	0.397797793149948	0.203558176755905	0.106572091579437	0.175077900290489	0.334084987640381	0.106104083359241	7.40668624639511E-02	6.66846707463264E-02	0.382260352373123	0.139853298664093	6.06471002101898E-02	8.56977328658104E-02	6.04670122265816E-02	6.83324709534645E-02	 0.120350062847137 
1096	7.85344615578651E-02	0.128374427556992	0.462059259414673	0.326982498168945	0.397675007581711	0.203860282897949	0.106842309236526	0.175113514065742	0.334002494812012	0.106165684759617	7.41301774978638E-02	6.67426139116287E-02	0.382738411426544	0.140250369906425	0.060791801661253	8.57364386320114E-02	6.05858750641346E-02	6.83612823486328E-02	 0.120431654155254 
1097	7.85153210163116E-02	0.12832123041153	0.461963713169098	0.326917797327042	0.397531718015671	0.204182997345924	0.107106231153011	0.175147414207458	0.333890199661255	0.106239840388298	7.41886347532272E-02	6.67826160788536E-02	0.383257120847702	0.140666663646698	6.09562583267689E-02	8.57414975762367E-02	6.07129335403442E-02	6.84050992131233E-02	 0.120510771870613 
1098	7.84982070326805E-02	0.128268972039223	0.461815476417542	0.32682603597641	0.397348642349243	0.204547464847565	0.107332266867161	0.175151437520981	0.333745986223221	0.106310397386551	7.42583423852921E-02	6.68324381113052E-02	0.383793324232101	0.141080260276794	6.11316524446011E-02	8.57154428958893E-02	6.08443580567837E-02	6.84415251016617E-02	 0.120600134134293 
1099	0.078490138053894	0.128221467137337	0.461729407310486	0.326762109994888	0.397191643714905	0.204870656132698	0.107603140175343	0.175180867314339	0.333650767803192	0.106380894780159	7.43009671568871E-02	6.68502524495125E-02	0.384304583072662	0.141506880521774	6.12921677529812E-02	8.57157409191132E-02	6.09902627766132E-02	6.85025006532669E-02	 0.120672814548016 
1100	0.078483060002327	0.128162622451782	0.461636275053024	0.32670271396637	0.397033751010895	0.205169260501862	0.107890009880066	0.175231963396072	0.333572149276733	0.106443092226982	0.074323982000351	6.68403133749962E-02	0.384799927473068	0.141924560070038	0.061453640460968	8.57075080275536E-02	6.11359439790249E-02	6.85765519738197E-02	 0.120723769068718 
1101	7.84496814012527E-02	0.12813837826252	0.461606204509735	0.326669842004776	0.396881639957428	0.205484583973885	0.108172513544559	0.175275862216949	0.333423882722855	0.106515139341354	7.43550211191177E-02	6.68192431330681E-02	0.385328620672226	0.142376512289047	6.16409182548523E-02	8.57006832957268E-02	6.12901039421558E-02	6.86416104435921E-02	 0.120790116488934 
1102	7.84413293004036E-02	0.128121271729469	0.461571902036667	0.326622486114502	0.396726727485657	0.20578208565712	0.108472280204296	0.175305768847466	0.333328396081924	0.106601357460022	7.43854492902756E-02	6.68012425303459E-02	0.385815918445587	0.142833024263382	6.17864839732647E-02	8.57055187225342E-02	6.14503547549248E-02	6.87200874090195E-02	 0.120863251388073 
1103	7.84226506948471E-02	0.128067031502724	0.461518943309784	0.326565206050873	0.396571338176727	0.206090748310089	0.108743093907833	0.175353199243546	0.33322861790657	0.10667522251606	7.44374692440033E-02	0.066804014146328	0.386324286460876	0.143253222107887	6.19583986699581E-02	8.57208892703056E-02	6.15902468562126E-02	6.88121542334557E-02	 0.120944388210773 
1104	7.84019753336906E-02	0.128036290407181	0.461474418640137	0.326522052288055	0.3965023458004	0.206446602940559	0.108992539346218	0.175397470593452	0.333070427179337	0.106750495731831	7.44863450527191E-02	6.68182596564293E-02	0.386869460344315	0.14367800951004	6.21563158929348E-02	8.57327580451965E-02	0.061738058924675	6.88781589269638E-02	 0.121028520166874 
1105	7.83914104104042E-02	0.128006681799889	0.461391717195511	0.326469987630844	0.396410554647446	0.206797197461128	0.109248325228691	0.175445556640625	0.332949012517929	0.106854826211929	7.45363533496857E-02	6.68430253863335E-02	0.387402564287186	0.144116207957268	0.062314335256815	8.57345312833786E-02	6.18859976530075E-02	6.89461454749107E-02	 0.121090419590473 
1106	7.83408135175705E-02	0.127943679690361	0.461309313774109	0.326377332210541	0.396261841058731	0.207149803638458	0.109475485980511	0.175495460629463	0.332824766635895	0.106933273375034	7.45931416749954E-02	6.68908134102821E-02	0.387928605079651	0.144563049077988	6.24772012233734E-02	8.57414752244949E-02	6.20183944702148E-02	6.90118670463562E-02	 0.121151499450207 
1107	0.078298844397068	0.127900958061218	0.461305350065231	0.326327830553055	0.396192282438278	0.20750966668129	0.109706312417984	0.175558850169182	0.332728564739227	0.106999017298222	7.46453404426575E-02	6.69309049844742E-02	0.388446539640427	0.145025491714478	6.26435726881027E-02	8.57494622468948E-02	6.21600486338139E-02	6.90660029649735E-02	 0.121217958629131 
1108	7.82669633626938E-02	0.127867862582207	0.461292862892151	0.32630729675293	0.396059423685074	0.207843065261841	0.109971664845943	0.175616204738617	0.332651883363724	0.107064679265022	7.47139751911163E-02	6.69551864266396E-02	0.388964146375656	0.145496591925621	6.28033652901649E-02	8.57527330517769E-02	0.062295064330101	6.91278278827667E-02	 0.121278576552868 
1109	7.82360807061195E-02	0.127831488847733	0.461277723312378	0.326269894838333	0.395903825759888	0.208184391260147	0.110252350568771	0.175680458545685	0.332551509141922	0.107099995017052	7.47723579406738E-02	6.69809356331825E-02	0.389492779970169	0.145969659090042	6.29730150103569E-02	8.57550203800201E-02	6.24132230877876E-02	6.91942125558853E-02	 0.12135199457407 
1110	7.82298371195793E-02	0.127816885709763	0.461274564266205	0.326260209083557	0.395796984434128	0.208522364497185	0.110521651804447	0.175746068358421	0.332428961992264	0.107146359980106	7.47980326414108E-02	0.066981665790081	0.389997661113739	0.146439000964165	6.31374716758728E-02	8.57528373599052E-02	6.25432357192039E-02	6.92548006772995E-02	 0.121418736875057 
1111	7.82187730073929E-02	0.127800971269608	0.46127313375473	0.326258718967438	0.395663440227509	0.208857715129852	0.110780335962772	0.175796926021576	0.332296848297119	0.1072186678648	7.48263821005821E-02	6.69789537787437E-02	0.390507221221924	0.146909862756729	6.33127763867378E-02	0.085771881043911	6.26932755112648E-02	0.069317065179348	 0.121486574411392 
1112	7.82013759016991E-02	0.127778723835945	0.461237072944641	0.326217412948608	0.395533621311188	0.209205940365791	0.111023768782616	0.175843939185143	0.332164198160172	0.107284747064114	7.48592540621758E-02	6.69914409518242E-02	0.39100793004036	0.147369906306267	0.06350077688694	8.57799127697945E-02	0.062841571867466	6.93914964795113E-02	 0.121553212404251 
1113	7.81750530004501E-02	0.127762854099274	0.461178243160248	0.326125890016556	0.39539498090744	0.209571227431297	0.111220434308052	0.175891354680061	0.332039207220078	0.107373625040054	0.074889175593853	6.70183822512627E-02	0.391512751579285	0.147836223244667	0.063709020614624	8.57927277684212E-02	6.30121529102325E-02	6.94813430309296E-02	 0.12162147462368 
1114	7.81533494591713E-02	0.127734780311584	0.461153924465179	0.326101839542389	0.395300805568695	0.209940254688263	0.111464336514473	0.175936743617058	0.331907391548157	0.107445813715458	7.49243199825287E-02	6.70365616679192E-02	0.392010927200317	0.148297727108002	6.39024674892426E-02	8.57831686735153E-02	6.31532892584801E-02	6.95582777261734E-02	 0.121690556406975 
1115	7.81391263008118E-02	0.127696543931961	0.461120188236237	0.326107084751129	0.395257562398911	0.210335060954094	0.111748613417149	0.17596609890461	0.331782609224319	0.10750886797905	7.49750658869743E-02	6.70643001794815E-02	0.392510533332825	0.148736447095871	6.41050338745117E-02	8.57537686824799E-02	0.063277430832386	6.96480050683022E-02	 0.121768072247505 
1116	7.81192034482956E-02	0.127672642469406	0.461109936237335	0.326089352369308	0.39517730474472	0.210710018873215	0.111992128193378	0.17602650821209	0.3316450715065	0.107566058635712	7.50127732753754E-02	6.70867636799812E-02	0.393014043569565	0.149198085069656	6.43082410097122E-02	8.57391282916069E-02	6.34136125445366E-02	6.97231963276863E-02	 0.121830612421036 
1117	7.80925527215004E-02	0.127651885151863	0.461120754480362	0.326089650392532	0.395097076892853	0.211074486374855	0.112230271100998	0.176102682948112	0.331492990255356	0.107618913054466	0.075042687356472	6.70982301235199E-02	0.393517225980759	0.149677351117134	0.064508281648159	8.57128202915192E-02	6.35362192988396E-02	6.97779729962349E-02	 0.121875956654549 
